日付け,終値
2023.1.31,1975.27
2023.2.1,1972.23
2023.2.2,1965.17
2023.2.3,1970.26
2023.2.6,1979.22
2023.2.7,1983.40
2023.2.8,1983.97
2023.2.9,1985.00
2023.2.10,1986.96
2023.2.13,1977.67
2023.2.14,1993.09
2023.2.15,1987.74
2023.2.16,2001.09
2023.2.17,1991.93
2023.2.20,1999.71
2023.2.21,1997.46
2023.2.22,1975.25
2023.2.24,1988.40
2023.2.27,1992.78
2023.2.28,1993.28
2023.3.1,1997.81
2023.3.2,1994.57
2023.3.3,2019.52
2023.3.6,2036.49
2023.3.7,2044.98
2023.3.8,2051.21
2023.3.9,2071.09
2023.3.10,2031.58
2023.3.13,2000.99
2023.3.14,1947.54
2023.3.15,1960.12
2023.3.16,1937.10
2023.3.17,1959.42
2023.3.20,1929.30
2023.3.22,1962.93
2023.3.23,1957.32
2023.3.24,1955.32
2023.3.27,1961.84
2023.3.28,1966.67
2023.3.29,1995.48
2023.3.30,1983.32
2023.3.31,2003.50
2023.4.3,2017.68
2023.4.4,2022.76
2023.4.5,1983.84
2023.4.6,1961.28
2023.4.7,1965.44
2023.4.10,1976.53
2023.4.11,1991.85
2023.4.12,2006.92
2023.4.13,2007.93
2023.4.14,2018.72
2023.4.17,2026.97
2023.4.18,2040.89
2023.4.19,2040.38
2023.4.20,2039.73
2023.4.21,2035.06
2023.4.24,2037.34
2023.4.25,2042.15
2023.4.26,2023.90
2023.4.27,2032.51
2023.4.28,2057.48
2023.5.1,2078.06
2023.5.2,2075.53
2023.5.8,2071.21
2023.5.9,2097.55
2023.5.10,2085.91
2023.5.11,2083.09
2023.5.12,2096.39
2023.5.15,2114.85
2023.5.16,2127.18
2023.5.17,2133.61
2023.5.18,2157.85
2023.5.19,2161.69
2023.5.22,2175.90
2023.5.23,2161.49
2023.5.24,2152.40
2023.5.25,2146.15
2023.5.26,2145.84
2023.5.29,2160.65
2023.5.30,2159.22
2023.5.31,2130.63
2023.6.1,2149.29
2023.6.2,2182.70
2023.6.5,2219.79
2023.6.6,2236.28
2023.6.7,2206.30
2023.6.8,2191.50
2023.6.9,2224.32
2023.6.12,2238.77
2023.6.13,2264.79
2023.6.14,2294.53
2023.6.15,2293.97
2023.6.16,2300.36
2023.6.19,2290.50
2023.6.20,2283.85
2023.6.21,2295.01
2023.6.22,2296.50
2023.6.23,2264.73
2023.6.26,2260.17
2023.6.27,2253.81
2023.6.28,2298.60
2023.6.29,2296.25
2023.6.30,2288.60
2023.7.3,2320.81
2023.7.4,2306.37
2023.7.5,2306.03
2023.7.6,2277.08
2023.7.7,2254.90
2023.7.10,2243.33
2023.7.11,2236.40
2023.7.12,2221.48
2023.7.13,2242.99
2023.7.14,2239.10
2023.7.18,2252.28
2023.7.19,2278.97
2023.7.20,2260.90
